volume,issue,entry_type,title,author,link,tags,pages,num_pages
122,8,Essay,Implicit Racial Bias in Public Defender Triage,L. Song Richardson & Phillip Atiba Goff,/essay/implicit-racial-bias-in-public-defender-triage,Criminal Procedure • Constitutional Law,2106-2720,614.0
122,8,Essay,Effective Plea Bargaining Counsel,Jenny Roberts,/essay/effective-plea-bargaining-counsel,Constitutional Law • Criminal Procedure,2106-2720,614.0
122,8,Address,Lessons from Gideon,Erwin Chemerinsky,/address/lessons-from-gideon,Criminal Procedure • Constitutional Law,2106-2720,614.0
122,8,Address,Gideon at Fifty: A Problem of Political Will,Carol S. Steiker,/address/gideon-at-fifty-a-problem-of-political-will,Constitutional Law • Criminal Procedure,2106-2720,614.0
122,7,Article,City Unplanning,David Schleicher,/article/city-unplanning,Local Government,1670-2105,435.0
122,7,Article,Rethinking the Federal Eminent Domain Power,William Baude,/article/rethinking-the-federal-eminent-domain-power,Constitutional Law • Property,1670-2105,435.0
122,7,Essay,The Continuum of Excludability and the Limits of Patents,Amy Kapczynski & Talha Syed,/essay/the-continuum-of-excludability-and-the-limits-of-patents,Intellectual Property,1670-2105,435.0
122,7,Feature,The Storrs Lectures:  Behavioral Economics and Paternalism,Cass R. Sunstein,/feature/the-storrs-lectures-behavioral-economics-and-paternalism,,1670-2105,435.0
122,7,Note,"Should the Ministerial Exception Apply to Functions, Not Persons?",Jed Glickstein,/note/should-the-ministerial-exception-apply-to-functions-not-persons,First Amendment,1670-2105,435.0
122,7,Note,How Do You Measure a Constitutional Moment? Using Algorithmic Topic Modeling To Evaluate  Bruce Ackerman’s Theory of Constitutional Change,Daniel Taylor Young,/note/how-do-you-measure-a-constitutional-moment-using-algorithmic-topic-modeling-to-evaluate-bruce-ackermans-theory-of-constitutional-change,Constitutional Law,1670-2105,435.0
122,7,Comment,Interpretation Step Zero:  A Limit on Methodology as “Law”,Andrew Tutt,/comment/interpretation-step-zero-a-limit-on-methodology-as-law,Statutory Interpretation,1670-2105,435.0
122,7,Comment,The JOBS Act and Middle-Income Investors:  Why It Doesn’t Go Far Enough,James J. Williamson,/comment/the-jobs-act-and-middle-income-investors-why-it-doesnt-go-far-enough,Corporate Law,1670-2105,435.0
122,7,Response,Prison Law Writing Contest Results,"Elizabeth A. Reid, Ernie Drain & Aaron Lowers",/response/prison-law-writing-contest-results,Human Rights Law,1670-2105,435.0
122,6,Article,The Riddle of Rape-by-Deception and the Myth of Sexual Autonomy,Jed Rubenfeld,/article/the-riddle-of-rape-by-deception-and-the-myth-of-sexual-autonomy,Criminal Law,1372-1669,297.0
122,6,Essay,Spite and Extortion: A Jurisdictional Principle of Abuse of Property Right,Larissa Katz,/essay/spite-and-extortion-a-jurisdictional-principle-of-abuse-of-property-right,Property,1372-1669,297.0
122,6,Review,Next-Generation Civil Rights Lawyers:  Race and Representation in the Age of Identity Performance ,Anthony V. Alfieri & Angela Onwuachi-Willig,/review/next-generation-civil-rights-lawyers-race-and-representation-in-the-age-of-identity-performance-,Civil-Rights Law,1372-1669,297.0
122,6,Note,Lawmaking in the Shadow of the Bargain:  Contract Procedure as a Second-Best Alternative to Mandatory Arbitration,Charles W. Tyler,/note/lawmaking-in-the-shadow-of-the-bargain-contract-procedure-as-a-second-best-alternative-to-mandatory-arbitration,Consumer Law • Contracts,1372-1669,297.0
122,6,Note,Debtor’s Dilemma: The Economic Case for Ride-Through in the Bankruptcy Code,Amber J. Moren,/note/debtors-dilemma-the-economic-case-for-ride-through-in-the-bankruptcy-code,Bankruptcy,1372-1669,297.0
122,6,Comment,Kidney Allocation and the Limits of the Age Discrimination Act ,Benjamin Eidelson,/comment/kidney-allocation-and-the-limits-of-the-age-discrimination-act,Health Law,1372-1669,297.0
122,6,Comment,Amici Curiae in Civil Law Jurisdictions,Steven Kochevar,/comment/amici-curiae-in-civil-law-jurisdictions,Comparative Law,1372-1669,297.0
122,5,Article,Commandeering and Constitutional Change,Wesley J. Campbell,/article/commandeering-and-constitutional-change,Federalism • Constitutional Law,1104-1371,267.0
122,5,Article,Parallel Exclusion,C. Scott Hemphill & Tim Wu,/article/parallel-exclusion,Antitrust Law,1104-1371,267.0
122,5,Essay,Reconceptualizing the Burden of Proof ,Edward K. Cheng,/essay/reconceptualizing-the-burden-of-proof-,Evidence,1104-1371,267.0
122,5,Note,Curing the Blind Spot in Administrative Law: A Federal Common Law Framework for State Agencies Implementing Cooperative Federalism Statutes,Josh Bendor & Miles Farmer,/note/curing-the-blind-spot-in-administrative-law-a-federal-common-law-framework-for-state-agencies-implementing-cooperative-federalism-statutes,Administrative Law • Federalism,1104-1371,267.0
122,5,Note,Mere Negligence or Abandonment?  Evaluating Claims of Attorney Misconduct After Maples v. Thomas ,Wendy Zorana Zupac,/note/mere-negligence-or-abandonment-evaluating-claims-of-attorney-misconduct-after-maples-v-thomas-,Legal Ethics • Criminal Procedure,1104-1371,267.0
122,4,Article,"Text, History, and Tradition: What the Seventh Amendment Can Teach Us About the Second",Darrell A.H. Miller,/article/text-history-and-tradition-what-the-seventh-amendment-can-teach-us-about-the-second,Constitutional Law,852-1103,251.0
122,4,Essay,Can the President Appoint Principal Executive Officers Without a Senate Confirmation Vote?,Matthew C. Stephenson,/essay/can-the-president-appoint-principal-executive-officers-without-a-senate-confirmation-vote,Constitutional Law • Congress,852-1103,251.0
122,4,Note,The Majoritarian Filibuster,Benjamin Eidelson,/note/the-majoritarian-filibuster,Congress,852-1103,251.0
122,4,Note,"Lawsuits as Information: Prisons, Courts, and a Troika Model of Petition Harms",Marissa C.M. Doran,/note/lawsuits-as-information-prisons-courts-and-a-troika-model-of-petition-harms,Constitutional Law • First Amendment,852-1103,251.0
122,4,Comment,Unveiling Inequality: Burqa Bans and Nondiscrimination Jurisprudence at the European Court of Human Rights,Sally Pei,/comment/unveiling-inequality-burqa-bans-and-nondiscrimination-jurisprudence-at-the-european-court-of-human-rights,Comparative Law • Antidiscrimination Law,852-1103,251.0
122,3,Article,The Disappearance of Civil Trial in the United States,John H. Langbein,/article/the-disappearance-of-civil-trial-in-the-united-states,Civil Procedure,522-851,329.0
122,3,Article,Fudging the Nudge: Information Disclosure and Restaurant Grading,Daniel E. Ho,/article/fudging-the-nudge-information-disclosure-and-restaurant-grading,,522-851,329.0
122,3,Essay,Asymmetries and Incentives in Plea Bargaining and Evidence Production,Saul Levmore & Ariel Porat,/essay/asymmetries-and-incentives-in-plea-bargaining-and-evidence-production,Criminal Procedure,522-851,329.0
122,3,Note,Targeting the Twenty-First-Century Outlaw,Jane Y. Chong,/note/targeting-the-twenty-first-century-outlaw,Criminal Procedure,522-851,329.0
122,3,Note,Confronting Crawford v. Washington in the  Lower Courts,Dylan O. Keenan,/note/confronting-crawford-v-washington-in-the-lower-courts,Criminal Procedure,522-851,329.0
122,3,Comment,Copyright Protection in an Opt-Out World:  Implied License Doctrine and News Aggregators ,Monika Isia Jasiewicz,/comment/copyright-protection-in-an-opt-out-world-implied-license-doctrine-and-news-aggregators-,Intellectual Property,522-851,329.0
122,2,Article,Welfare and Rights Before the Movement: Rights as a Language of the State,Karen M. Tani,/article/welfare-and-rights-before-the-movement-rights-as-a-language-of-the-state,,314-521,207.0
122,2,Essay,Contra Nemo Iudex in Sua Causa: The Limits of Impartiality,Adrian Vermeule,/essay/contra-nemo-iudex-in-sua-causa-the-limits-of-impartiality,Constitutional Law,314-521,207.0
122,2,Essay,Judicial Capacity and the Substance of Constitutional Law,Andrew B. Coan,/essay/judicial-capacity-and-the-substance-of-constitutional-law,Constitutional Law,314-521,207.0
122,2,Note,Bankruptcy-Proof Finance and the Supply of Liquidity,Nathan Goralnik,/note/bankruptcy-proof-finance-and-the-supply-of-liquidity,Bankruptcy,314-521,207.0
122,2,Comment,Recoupment Under Dodd-Frank: Punishing Financial Executives and Perpetuating “Too Big To Fail”,Joshua Mitts,/comment/recoupment-under-dodd-frank-punishing-financial-executives-and-perpetuating-too-big-to-fail,Corporate Law • Securities Law,314-521,207.0
122,1,Article,Aggregation and Law,Ariel Porat & Eric A. Posner,/article/aggregation-and-law,,1-313,312.0
122,1,Article,A Decision Theory of Statutory Interpretation: Legislative History by the Rules,Victoria F. Nourse,/article/a-decision-theory-of-statutory-interpretation-legislative-history-by-the-rules,Statutory Interpretation,1-313,312.0
122,1,Essay,How Much Difference Does the Lawyer Make?       The Effect of Defense Counsel on Murder Case Outcomes,James M. Anderson & Paul Heaton,/essay/how-much-difference-does-the-lawyer-make-the-effect-of-defense-counsel-on-murder-case-outcomes,,1-313,312.0
122,1,Note,The Artist as Brand: Toward a Trademark Conception of Moral Rights,Xiyin Tang,/note/the-artist-as-brand-toward-a-trademark-conception-of-moral-rights,Intellectual Property,1-313,312.0
122,1,Note,Sales Tax Not Included: Designing Commodity Taxes for Inattentive Consumers,Jacob Goldin,/note/sales-tax-not-included-designing-commodity-taxes-for-inattentive-consumers,Tax,1-313,312.0
122,1,Comment,Intersystemic Statutory Interpretation  in Transnational Litigation,Nicholas M. McLean,/comment/intersystemic-statutory-interpretation-in-transnational-litigation,Statutory Interpretation,1-313,312.0
121,8,Article,Regulating Opt-Out: An Economic Theory of Altering Rules,Ian Ayres,/article/regulating-opt-out-an-economic-theory-of-altering-rules,Contracts,2032-2405,373.0
121,8,Article,Randomized Evaluation in Legal Assistance:  What Difference Does Representation (Offer  and Actual Use) Make?,D. James Greiner & Cassandra Wolos Pattanayak,/article/randomized-evaluation-in-legal-assistance-what-difference-does-representation-offer-and-actual-use-make,,2032-2405,373.0
121,8,Essay,The Antitrust/Consumer Protection Paradox:  Two Policies at War with Each Other,Joshua D. Wright,/essay/the-antitrustconsumer-protection-paradox-two-policies-at-war-with-each-other,Antitrust Law • Consumer Law,2032-2405,373.0
121,8,Note,Locking the Doors to Discovery? Assessing the Effects of Twombly and Iqbal on Access to Discovery,Jonah B. Gelbach,/note/locking-the-doors-to-discovery-assessing-the-effects-of-twombly-and-iqbal-on-access-to-discovery,Civil Procedure,2032-2405,373.0
121,8,Note,Mandatory and Fair? A Better System of Mandatory Arbitration,Miles B. Farmer,/note/mandatory-and-fair-a-better-system-of-mandatory-arbitration,Civil Procedure,2032-2405,373.0
121,8,Comment,Fair Notice About Fair Notice,Jeffrey A. Love,/comment/fair-notice-about-fair-notice,Civil Procedure,2032-2405,373.0
121,8,Comment,Corporate Purposes in a Free Enterprise System: A Comment on eBay v. Newmark,David A. Wishnick,/comment/corporate-purposes-in-a-free-enterprise-system-a-comment-on-ebay-v-newmark,Corporate Law,2032-2405,373.0
121,7,Article,Voting and Vice: Criminal Disenfranchisement and the Reconstruction Amendments,Richard M. Re & Christopher M. Re,/article/voting-and-vice-criminal-disenfranchisement-and-the-reconstruction-amendments,Constitutional Law,1584-2031,447.0
121,7,Essay,Due Process as Separation of Powers,Nathan S. Chapman & Michael W. McConnell,/essay/due-process-as-separation-of-powers,Constitutional Law,1584-2031,447.0
121,7,Feature,Redistricting Commissions: A Better Political Buffer?,Bruce E. Cain,/feature/redistricting-commissions-a-better-political-buffer,Constitutional Law • Election Law,1584-2031,447.0
121,7,Feature,Districting for a Low-Information Electorate,Christopher S. Elmendorf & David Schleicher,/feature/districting-for-a-low-information-electorate,Election Law,1584-2031,447.0
121,7,Feature,Weightless Votes,Joseph Fishkin,/feature/weightless-votes,Election Law,1584-2031,447.0
121,7,Note,Recognizing Character: A New Perspective on Character Evidence,Barrett J. Anderson,/note/recognizing-character-a-new-perspective-on-character-evidence,Evidence,1584-2031,447.0
121,7,Note,Cross-National Patterns in FCPA Enforcement,Nicholas M. McLean,/note/cross-national-patterns-in-fcpa-enforcement,Corporate Law,1584-2031,447.0
121,7,Comment,"One Person, No Vote: Staggered Elections, Redistricting, and Disenfranchisement",Margaret B. Weston,/comment/one-person-no-vote-staggered-elections-redistricting-and-disenfranchisement,Election Law • Constitutional Law,1584-2031,447.0
121,6,Article,Rights and Votes,Daryl J. Levinson,/article/rights-and-votes,Constitutional Law,1286-1583,297.0
121,6,Article,Dissolving Cities,Michelle Wilde Anderson,/article/dissolving-cities,Local Government,1286-1583,297.0
121,6,Feature,WikiLeaks and the Institutional Framework for National Security Disclosures,Patricia L. Bellia,/feature/wikileaks-and-the-institutional-framework-for-national-security-disclosures,National Security,1286-1583,297.0
121,6,Note,The Origins of the Elected Prosecutor,Michael J. Ellis,/note/the-origins-of-the-elected-prosecutor,,1286-1583,297.0
121,6,Comment,Can Section 1983 Help To Prevent the Execution of Mentally Retarded Prisoners?,Doug Lieb,/comment/can-section-1983-help-to-prevent-the-execution-of-mentally-retarded-prisoners,Civil-Rights Law,1286-1583,297.0
121,5,Article,What Is Tax Discrimination?,Ruth Mason & Michael S. Knoll,/article/what-is-tax-discrimination,Tax,1014-1285,271.0
121,5,Essay,Income Tax Discrimination: Still Stuck in the Labyrinth of Impossibility,"Michael J. Graetz & Alvin C. Warren, Jr.",/essay/income-tax-discrimination-still-stuck-in-the-labyrinth-of-impossibility,Tax,1014-1285,271.0
121,5,Note,The Twenty-Sixth Amendment Enforcement Power,Eric S. Fish,/note/the-twenty-sixth-amendment-enforcement-power,Constitutional Law • Civil-Rights Law,1014-1285,271.0
121,5,Note,“Done in Convention”: The Attestation Clause and the Declaration of Independence,Jesse Cross,/note/done-in-convention-the-attestation-clause-and-the-declaration-of-independence,Constitutional Law,1014-1285,271.0
121,5,Comment,Shifting the Burden in Software Licensing Agreements,Stephen S. Gilstrap,/comment/shifting-the-burden-in-software-licensing-agreements,Privacy,1014-1285,271.0
121,4,Article,Burden of Proof,Louis Kaplow,/article/burden-of-proof,Civil Procedure • Criminal Procedure,738-1013,275.0
121,4,Feature,Democracy and Debt,Richard C. Schragger,/feature/democracy-and-debt,Local Government,738-1013,275.0
121,4,Feature,"Bankruptcy, Backwards: The Problem of Quasi-Sovereign Debt",Anna Gelpern,/feature/bankruptcy-backwards-the-problem-of-quasi-sovereign-debt,Bankruptcy,738-1013,275.0
121,4,Note,Padilla v. Kentucky: The Effect of Plea Colloquy Warnings on Defendants’ Ability To Bring Successful Padilla Claims,Danielle M. Lang,/note/padilla-v-kentucky-the-effect-of-plea-colloquy-warnings-on-defendants-ability-to-bring-successful-padilla-claims,Criminal Procedure,738-1013,275.0
121,4,Comment,The Future of the Voting Rights Act: Lessons from the History of School (Re-)Segregation,Frances E. Faircloth,/comment/the-future-of-the-voting-rights-act-lessons-from-the-history-of-school-re-segregation,Civil-Rights Law,738-1013,275.0
121,3,Article,Patent Inflation,Jonathan Masur,/article/patent-inflation,Intellectual Property,470-737,267.0
121,3,Essay,Intrastatutory Federalism and Statutory Interpretation: State Implementation of Federal Law in Health Reform and Beyond,Abbe R. Gluck,/essay/intrastatutory-federalism-and-statutory-interpretation-state-implementation-of-federal-law-in-health-reform-and-beyond,Health Law • Statutory Interpretation • Federalism,470-737,267.0
